,adcode,address,adname,alias,biz_ext,biz_type,business_area,children,citycode,cityname,discount_num,distance,email,entr_location,event,exit_location,gridcode,groupbuy_num,id,importance,indoor_data,indoor_map,line_count,location,match,name,navi_poiid,pcode,photos,pname,poiweight,postcode,query_name,recommend,shopid,shopinfo,tag,tel,timestamp,type,typecode,website
BV10065178,510107,207路;社区巴士1027路;高峰快线G39路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504705221,0,BV10065178,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.030693,30.631990",0,董家湾北街口站(公交站),[],510000,[],四川省,[],[],董家湾北街口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065220,510104,18路;21路;48路;48路快线;102路;152路;182路;社区巴士1087路;社区巴士1107路;(停运)高峰快线G27路,锦江区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504707701,0,BV10065220,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,5,"104.095642,30.643129",0,牛王庙(公交站),[],510000,[],四川省,[],[],牛王庙(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065221,510107,35路;49路;55路;74路;102路;298路夜间专线;304路;社区巴士1112路,武侯区,[],"{'rating': [], 'cost': []}",[],桂溪,[],028,成都市,0,[],[],[],[],[],4504704600,0,BV10065221,[],"{'cpid': [], 'floor': [], 'truefloor': []}",0,5,"104.076859,30.618515",0,科华中路站(公交站),[],510000,[],四川省,[],[],科华中路(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065222,510107,55路;102路;120路;161路;510路;高峰快线G25路;高峰快线G84路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504701600,0,BV10065222,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.078354,30.594093",0,濯锦北路站(公交站),[],510000,[],四川省,[],[],濯锦路(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065226,510108,157路;655路;社区巴士1030路;(停运)157A路,成华区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4604006701,0,BV10065226,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,3,"104.095154,30.716885",0,凤凰(公交站),[],510000,[],四川省,[],[],凤凰公交站(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065227,510108,社区巴士1030路,成华区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4604005722,0,BV10065227,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.097832,30.716545",0,荆翠西路东站(公交站),[],510000,[],四川省,[],[],荆翠西路东(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065229,510108,246路;655路;社区巴士1030路,成华区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4604005722,0,BV10065229,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,3,"104.099319,30.714197",0,荆竹西路东站(公交站),[],510000,[],四川省,[],[],荆竹西路东(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065234,510105,社区巴士1031路,青羊区,[],"{'rating': [], 'cost': []}",[],光华,[],028,成都市,0,[],[],[],[],[],4504709220,0,BV10065234,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.027168,30.665600",0,草堂北支路东站(公交站),[],510000,[],四川省,[],[],草堂北支路东(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065242,510106,142路;215路;社区巴士1032路;社区巴士1068路,金牛区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4604003112,0,BV10065242,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.022690,30.695860",0,成都第二十中学站(公交站),[],510000,[],四川省,[],[],成都第二十中学(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065243,510106,1029路;社区巴士1032路,金牛区,[],"{'rating': [], 'cost': []}",[],金沙,[],028,成都市,0,[],[],[],[],[],4604002220,0,BV10065243,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.028175,30.690851",0,营康西路蜀蓉路口站(公交站),[],510000,[],四川省,[],[],营康西路蜀蓉路口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065247,510108,150路;社区巴士1035路,成华区,[],"{'rating': [], 'cost': []}",[],青龙,[],028,成都市,0,[],[],[],[],[],4604004910,0,BV10065247,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.116371,30.703962",0,东林村北站(公交站),[],510000,[],四川省,[],[],东林村北(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065266,510107,411路;社区巴士1067路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504703010,0,BV10065266,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.003456,30.613659",0,龙井东街北站(公交站),[],510000,[],四川省,[],[],龙井东街北(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065267,510107,411路;社区巴士1067路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504703000,0,BV10065267,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.001320,30.610582",0,龙井东街中站(公交站),[],510000,[],四川省,[],[],龙井东街中(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065269,510107,411路;社区巴士1067路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4503772922,0,BV10065269,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"103.998161,30.607365",0,龙井东街口站(公交站),[],510000,[],四川省,[],[],龙井东街口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065270,510107,151路;社区巴士1067路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4503773911,0,BV10065270,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"103.993156,30.611324",0,福锦路一段南站(公交站),[],510000,[],四川省,[],[],福锦路一段南(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065271,510107,151路;社区巴士1067路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4503773910,0,BV10065271,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"103.990700,30.613468",0,福锦路一段站(公交站),[],510000,[],四川省,[],[],福锦路一段(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065275,510107,125路;137路;335路;338路;509路;822路;社区巴士1039路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504704020,0,BV10065275,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,6,"104.003952,30.624081",0,西三环路一段外侧站(公交站),[],510000,[],四川省,[],[],西三环路一段外侧(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065307,510108,7路;社区巴士1040路;社区巴士1054路;社区巴士1121路,成华区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4604002821,0,BV10065307,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.105698,30.690109",0,府青路三段站(公交站),[],510000,[],四川省,[],[],府青路三段(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065316,510107,123路;208路;908路;社区巴士1041路;社区巴士1089路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4503777810,0,BV10065316,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"103.977081,30.644636",0,永康路双星大道口站(公交站),[],510000,[],四川省,[],[],永康路双星大道口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065330,510107,165路;249路;社区巴士1045路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4503777920,0,BV10065330,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,3,"103.988380,30.647835",0,草金东路站(公交站),[],510000,[],四川省,[],[],草金东路(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065342,510108,180路;社区巴士1047路,成华区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4604011010,0,BV10065342,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.128349,30.679476",0,二仙桥北路口站(公交站),[],510000,[],四川省,[],[],二仙桥北路口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065352,510106,43路;62路;89路;116路;143路;155路;214路;227路;235A路;235B路;(停运)社区巴士1049路,金牛区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4604007100,0,BV10065352,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,9,"104.015221,30.726444",0,侯家小区路口站(公交站),[],510000,[],四川省,[],[],侯家小区路口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065388,510104,47路;51路;62路;104路;334路,锦江区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504708521,0,BV10065388,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.068649,30.656437",0,东御街站(公交站),[],510000,[],四川省,[],[],东御街(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065392,510104,47路;104路;313路;社区巴士1117路,锦江区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504705901,0,BV10065392,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.120781,30.626059",0,中沙河铺站(公交站),[],510000,[],四川省,[],[],中沙河铺(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065403,510108,社区巴士1054路,成华区,[],"{'rating': [], 'cost': []}",[],驷马桥,[],028,成都市,0,[],[],[],[],[],4604002722,0,BV10065403,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.096329,30.691559",0,高车一路站(公交站),[],510000,[],四川省,[],[],高车一路(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065412,510105,22路;210A路;228路;229路;239路;309路;319路;347路;761路;904路;社区巴士1056路;(停运)312路,青羊区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4603070602,0,BV10065412,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,9,"103.961609,30.668898",0,光华大道一段东一站(公交站),[],510000,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b7920e567b89f181e4160c61b6241757'}]",四川省,[],[],光华大道一段东一站(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065413,510105,228路;229路;772路;社区巴士1056路,青羊区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4603071602,0,BV10065413,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,3,"103.960167,30.676788",0,成飞大道成温路口站(公交站),[],510000,[],四川省,[],[],成飞大道成温路口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065431,510115,319路;762路;温江W12路;温江W22路;温江W26路,温江区,[],"{'rating': [], 'cost': []}",[],柳城,[],028,成都市,0,[],[],[],[],[],4603063620,0,BV10065431,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"103.826736,30.699297",0,零公桩站(公交站),[],510000,[],四川省,[],[],零公桩(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065468,510106,36路;75路;109路;119路;168路,金牛区,[],"{'rating': [], 'cost': []}",[],九里堤,[],028,成都市,0,[],[],[],[],[],4604004322,0,BV10065468,[],"{'cpid': [], 'floor': [], 'truefloor': []}",0,4,"104.047516,30.707487",0,星河路东站(公交站),[],510000,[],四川省,[],[],星河路东(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065469,510106,17路;36路;73路;75路;109路;129路;社区巴士1094路,金牛区,[],"{'rating': [], 'cost': []}",[],九里堤,[],028,成都市,0,[],[],[],[],[],4604004401,0,BV10065469,[],"{'cpid': [], 'floor': [], 'truefloor': []}",0,7,"104.056793,30.702578",0,九里堤中路北站(公交站),[],510000,[],四川省,[],[],九里堤中路北(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065470,510106,17路;36路;73路;75路;109路;129路;社区巴士1094路,金牛区,[],"{'rating': [], 'cost': []}",[],九里堤,[],028,成都市,0,[],[],[],[],[],4604003411,0,BV10065470,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,7,"104.057411,30.695694",0,九里堤中路南站(公交站),[],510000,[],四川省,[],[],九里堤中路南(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065471,510106,3路;75路;83路;93路;106路;109路;113路;129路;342路,金牛区,[],"{'rating': [], 'cost': []}",[],九里堤,[],028,成都市,0,[],[],[],[],[],4604003401,0,BV10065471,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,8,"104.057259,30.692421",0,九里堤南路北站(公交站),[],510000,[],四川省,[],[],九里堤南路北(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065472,510106,75路;93路;109路;129路,金牛区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4604002402,0,BV10065472,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.059601,30.684900",0,西体北路北站(公交站),[],510000,[],四川省,[],[],西体北路北(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065473,510106,75路;109路,金牛区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4604001422,0,BV10065473,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.060745,30.682661",0,西体北路南站(公交站),[],510000,[],四川省,[],[],西体北路南(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065474,510107,1路;82路;109路;334路;335路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504707411,0,BV10065474,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,3,"104.054672,30.646025",0,武侯祠大街站(公交站),[],510000,[],四川省,[],[],武侯祠大街(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065475,510107,6路;19路;35路;62路;247路;510路;817路;1115路;社区巴士1070路,武侯区,[],"{'rating': [], 'cost': []}",[],桂溪,[],028,成都市,0,[],[],[],[],[],4504704601,0,BV10065475,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,8,"104.083038,30.617670",0,高攀路北站(公交站),[],510000,[],四川省,[],[],高攀路北(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065519,510107,10路;417路;803路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4503773701,0,BV10065519,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,3,"103.969025,30.610512",0,金凤街站(公交站),[],510000,[],四川省,[],[],金凤街(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065530,510106,9路;110路;254路;527路;650路;657路;658路;659路;660路;X15路;高峰快线G35路,金牛区,[],"{'rating': [], 'cost': []}",[],天回,[],028,成都市,0,[],[],[],[],[],4604100900,0,BV10065530,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,8,"104.115089,30.750860",0,成都医学院站(公交站),[],510000,[],四川省,[],[],成都医学院(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065531,510106,9路;110路;254路;527路;657路;659路;660路;1129路;X15路;高峰快线G35路,金牛区,[],"{'rating': [], 'cost': []}",[],天回,[],028,成都市,0,[],[],[],[],[],4604009920,0,BV10065531,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,6,"104.115784,30.748060",0,成都军区总医院站(公交站),[],510000,[],四川省,[],[],成都军区总医院(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065544,510108,34路;72路;74路;112路;(停运)高峰快线G34路,成华区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504708702,0,BV10065544,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,3,"104.097656,30.652639",0,一环路玉双路口南站(公交站),[],510000,[],四川省,[],[],一环路玉双路口南(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065546,510107,114路;429路;社区巴士1076路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504702311,0,BV10065546,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,3,"104.042725,30.604023",0,新乐路东站(公交站),[],510000,[],四川省,[],[],新乐路东(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065548,510108,65路;71路;114路;社区巴士1125路,成华区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504708822,0,BV10065548,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.110809,30.656689",0,双林北横路北站(公交站),[],510000,[],四川省,[],[],双林北横路北(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065549,510108,114路;社区巴士1125路,成华区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504709802,0,BV10065549,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.110817,30.660269",0,小龙桥路站(公交站),[],510000,[],四川省,[],[],小龙桥路(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10065550,510105,115路;126路(环行线);127路(环行线);129路;151路;153路;165路;1075路;G69路;(停运)高峰快线G34路,青羊区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504708310,0,BV10065550,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,11,"104.040641,30.654035",0,百花中心站(公交站),[],510000,[],四川省,[],[],百花中心站(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
